main_institution,main_address,subsidiary_name,latitude,longitude
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Xudat Ailə Sağlamlıq Mərkəzi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Yeni Həyat Ailə Sağlamlıq Mərkəzi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qusarçay Ailə Sağlamlıq Mərkəzi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Yalama Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Ləcət Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Çaykənarı Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Çarxı Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Həsənqala Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Sayad Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Hülövlü Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qaraqurdlu Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Müzəffəroba Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Dədəli Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Köhnə Xudat Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Uzunoba Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Köhnə Xaçmaz Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qalağan Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qımılqışlaq Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Nərəcan Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Nabran Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Ağyazıbuduq Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Aşağızeyid Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Arzu Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Müşkür Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Yergüc Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Niyazoba Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",İstisu Həkim Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Çiləgir Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Gödəkli Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Bostançı Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Hacəlibəy Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Bayoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Çılğır Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qaradağbuduq Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Gülalan Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Cığatay Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Ağçay Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Xaspoladoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Əhmədoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qaracəlli Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Mollaburhanlı Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Mirzəmmədkənd Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Mürşüdoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Ağtala Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Tikanoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Palçıqoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Pirquluoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qoçaqqazma Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Maqsudkənd Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Seyidlikəndyeri Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Pərdiqran Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Taqaroba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Sibiroba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qadaşoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qadaşoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Qaracikzeyid Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",İdrisoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Sərkərli Tibb Məntəqəqsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Ukuroba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Susayqışlaq Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Müşfiq Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Manafoba Tibb Məntəqəsi,41.4617549,48.7979844
Xaçmaz Rayon Mərkəzi Xəstəxanası,"Xaçmaz şəhəri, N.Nərimanov küçəsi 303.",Üçgün Tibb Məntəqəsi,41.4617549,48.7979844
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Xızı şəhər Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Altıağac qəsəbə Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Giləzi qəsəbə Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Şorabad qəsəbə Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Sitalçay kənd Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Yeni Yaşma kənd Ailə Sağlamlıq Mərkəzi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Baxışlı kənd Tibb Məntəqəsi,40.9106253,49.0735269
Xızı Rayon Mərkəzi Xəstəxanası,"Xızı şəhəri, Heydər Əliyev prospekti 247",Türkoba kənd Tibb Məntəqəsi,40.9106253,49.0735269
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Tuğ Ailə Sağlamlıq Mərkəzi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Əmirallar Ailə Sağlamlıq Mərkəzi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Axullu Ailə Sağlamlıq Mərkəzi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Muğanlı Həkim Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Qaradağlı Həkim Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Xocavənd Həkim Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Yeni Xocavənd Həkim Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Salakətin Tibb Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Kuropatkin Həkim Məntəqəsi,39.7485127,47.526468
Xocavənd Rayon Mərkəzi Xəstəxanası,Beyləqan rayon inzibati ərazisində yerləşən Xocavənd rayonundan olan məcburi köçkünlər üçün salınmış qəsəbə,Günəşli Həkim Məntəqəsi,39.7485127,47.526468
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Qubalı tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",I Udulu həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",II Udulu tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Ələtli tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Padar tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Qızılburun tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Tağılı tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",I Paşalı tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Ağacanlı kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Atbulaq kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Kürçülü tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Qarasu kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Qubalıbaloğlan kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Rəncbər kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Nəvahı tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Nəvahi st. tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Pirsaat tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Meyniman kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Talış kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Muğan kənd həkim məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Şorbaçı tibb məntəqəsi,40.0315137,48.9324797
Hacıqabul Rayon Mərkəzi Xəstəxanası,"Hacıqabul rayonu, İ.Qayıbov küçəsi 15",Abdulabad tibb məntəqəsi,40.0315137,48.9324797
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,8 saylı qəsəbə həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,9 saylı qəsəbə həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,10 saylı qəsəbə həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,Cocuq Mərcanlı kənd həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,Əlisoltanlı fin evi həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,Güdəcühür həkim məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,1 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,2 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,4 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,5 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,6 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəbrayıl Rayon Mərkəzi Xəstəxana,Biləsuvar rayonu 3 saylı məcburi köçkün qəsəbəsi,11 saylı qəsəbə tibb məntəqəsi,39.7035498,48.0556336
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Göytəpə ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Alar kənd ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Qarazəncir kənd ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Üçtəpə kənd ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Xanəgah kənd ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Günəşli kənd ASM şöbəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Şiləvəngə kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Şorbaçı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Privolnoye kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Uzuntəpə kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Kürdlər kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Şatırlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Qarakazımlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Sabirabad kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Ləkin kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Sərhədabad kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Ağdaş kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Komanlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Gülməmmədli kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Əliqasımlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Cəngan kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Adnalı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Kazımabad kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Muğan kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Təzəkənd kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Kövüzbulaq kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Hamarqışlaq kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Maşlıq kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Şabanlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Xəlilabad kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Astanlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Məlikqasımlı kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Cəlayır kənd həkim məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Buravar kənd tibb məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Abışabad kənd tibb məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Məmmədrzalı kənd tibb məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Təklə kənd tibb məntəqəsi,39.2165535,48.5024299
Cəlilabad Rayon Mərkəzi Xəstəxanası,Cəlilabad şəh. M.Hüseyn küçəsi 82,Abazallı kənd tibb məntəqəsi,39.2165535,48.5024299
